YMD_ID,HH_ID,TEMP,RAIN,WIND,SNOW
20210916,5,18.2,0,1.1,0
20210916,6,17.3,0,1.1,0
20210916,7,17.4,0,0.2,0
20210916,8,20.3,0,0.5,0
20210916,9,23,0,2.8,0
20210916,10,24.6,0,5.6,0
20210916,11,25.3,0,5.2,0
20210916,12,26,0,4.8,0
20210916,13,26.2,0,3.4,0
20210916,14,26.2,0,2.9,0
20210916,15,26.7,0,2.2,0
20210916,16,26.8,0,1.7,0
20210916,17,26.1,0,2.5,0
20210916,18,25,0,2.5,0
20210916,19,24.6,0,2.2,0
20210916,20,24.2,0,1.6,0
20210916,21,23.8,0,3.3,0
20210916,22,23.4,0,2.6,0
20210916,23,22.3,0,3.3,0
20210917,0,21.7,0,2.1,0
20210917,1,21.7,0,1.1,0
20210917,2,21.7,0,2.1,0
20210917,3,21.7,0,2.9,0
20210917,4,21.6,0,2.7,0
20210917,5,20.5,0.4,1,0
20210917,6,19.8,1,1.4,0
20210917,7,19.5,2,0.8,0
20210917,8,19.4,1.2,1.2,0
20210917,9,19.5,0,2,0
20210917,10,20.6,0,1.6,0
20210917,11,21.8,0,2.5,0
20210917,12,22.2,0,2.8,0
20210917,13,22.5,0,3.5,0
20210917,14,22.3,0,3.3,0
20210917,15,22.3,0,2.5,0
20210917,16,22.8,0,4.3,0
20210917,17,22.1,0,3.3,0
20210917,18,21.6,0,1.4,0
20210917,19,20.5,0,1.1,0
20210917,20,19.9,0.4,0.9,0
20210917,21,19.7,0,1,0
20210917,22,19.2,0,0.7,0
20210917,23,18.8,0,0.8,0
20210918,0,18.7,0,0.7,0
20210918,1,18.7,0,0.7,0
20210918,2,18.6,0,0.9,0
20210918,3,18.1,0,0.2,0
20210918,4,17.8,0,0.8,0
20210918,5,17.6,0,0.5,0
20210918,6,17.2,0,0.7,0
20210918,7,17.1,0,0.9,0
20210918,8,18.1,0,0.4,0
20210918,9,21,0,0.4,0
20210918,10,22.9,0,1,0
20210918,11,25.5,0,2,0
20210918,12,26.5,0,2.5,0
20210918,13,27.2,0,2,0
20210918,14,27.6,0,2,0
20210918,15,28.2,0,2.9,0
20210918,16,28.1,0,2.6,0
20210918,17,26.8,0,1.9,0
20210918,18,25.7,0,2.2,0
20210918,19,24.6,0,1,0
20210918,20,23.9,0,1,0
20210918,21,22.3,0,0.5,0
20210918,22,21.4,0,1.6,0
20210918,23,20.7,0,1.4,0
20210919,0,20.2,0,0.9,0
20210919,1,19.8,0,1,0
20210919,2,19.7,0,0.4,0
20210919,3,19.2,0,1,0
20210919,4,18.8,0,1.7,0
20210919,5,18.4,0,1.1,0
20210919,6,18.2,0,0,0
20210919,7,18.3,0,0.4,0
20210919,8,20.3,0,0.2,0
20210919,9,23.6,0,1.6,0
20210919,10,25.1,0,3.5,0
20210919,11,26.3,0,2.7,0
20210919,12,26.6,0,3,0
20210919,13,27.8,0,2.1,0
20210919,14,26.8,0,0.9,0
20210919,15,27.9,0,1.6,0
20210919,16,28,0,1.6,0
20210919,17,27.1,0,2.1,0
20210919,18,25.4,0,3.2,0
20210919,19,24.3,0,1.2,0
20210919,20,23.4,0,0.7,0
20210919,21,22,0,0.7,0
20210919,22,21.3,0,0.7,0
20210919,23,20.6,0,0.9,0
20210920,0,20.3,0,0.9,0
20210920,1,20.4,0,1.6,0
20210920,2,20.4,0,3.1,0
20210920,3,20.1,0,4.5,0
20210920,4,19.9,0,4.3,0
20210920,5,19.6,0,2.8,0
20210920,6,19.1,0,1.1,0
20210920,7,19.4,0,3.1,0
20210920,8,21.3,0,4.2,0
20210920,9,23.7,0,2.7,0
20210920,10,25.2,0,3.7,0
20210920,11,26.2,0,4.3,0
20210920,12,26.9,0,3.9,0
20210920,13,27.4,0,3.6,0
20210920,14,28.1,0,3.8,0
20210920,15,28.2,0,4.4,0
20210920,16,27.6,0,4,0
20210920,17,26.8,0,5.1,0
20210920,18,25.2,0,5.4,0
20210920,19,24.3,0,3.3,0
20210920,20,23.7,0,3,0
20210920,21,23.2,0,3.9,0
20210920,22,22.7,0,3.4,0
20210920,23,22.2,0,2,0
20210921,0,22.1,0,1.8,0
20210921,1,22.3,0,3.5,0
20210921,2,22.7,0,2.4,0
20210921,3,22.6,0,0.8,0
20210921,4,21.6,0.8,0.6,0
20210921,5,21.3,1.2,1.5,0
20210921,6,21.1,5,1.8,0
20210921,7,20.9,14.8,0.3,0
20210921,8,21.2,8.3,1.5,0
20210921,9,20.9,1.6,1.6,0
20210921,10,20.7,2.6,3.8,0
20210921,11,21.8,0,2,0
20210921,12,23.5,0,2.8,0
20210921,13,23.8,0,2.4,0
20210921,14,24.4,0,2.1,0
20210921,15,25.7,0,3,0
20210921,16,26.1,0,1.8,0
20210921,17,25.6,0,2.2,0
20210921,18,24,0,2.3,0
20210921,19,23.1,0,1.9,0
20210921,20,22.3,0,2.5,0
20210921,21,22,0,2.1,0
20210921,22,21.5,0,1.5,0
20210921,23,21.6,0,3.5,0
20210922,0,21.3,0,2.1,0
20210922,1,21,0,1.9,0
20210922,2,21.5,0,1.9,0
20210922,3,22,0,2.1,0
20210922,4,22.5,0,1.8,0
20210922,5,19.1,8.3,0.9,0
20210922,6,18.5,1.7,2.3,0
20210922,7,18.4,0,0.9,0
20210922,8,18.3,0.2,0.8,0
20210922,9,20.8,0,2.5,0
20210922,10,21.9,0,1.6,0
20210922,11,24.2,0,2.2,0
20210922,12,25.8,0,3.1,0
20210922,13,26.9,0,2.5,0
20210922,14,27.4,0,2.2,0
20210922,15,27.4,0,2.6,0
20210922,16,27.3,0,2.2,0
20210922,17,26.2,0,1.9,0
20210922,18,24.3,0,1.9,0
20210922,19,22.6,0,1.9,0
20210922,20,21.9,0,2,0
20210922,21,21.3,0,1.8,0
20210922,22,20.6,0,1.5,0
20210922,23,20.1,0,1.4,0
20210923,0,19.6,0,1.2,0
20210923,1,19,0,1.3,0
20210923,2,18.7,0,1.3,0
20210923,3,17.8,0,0.3,0
20210923,4,17.2,0,0.8,0
20210923,5,16.9,0,0.7,0
20210923,6,17,0,1.2,0
20210923,7,17,0,1.2,0
20210923,8,19.3,0,1.4,0
20210923,9,21.9,0,1.1,0
20210923,10,23.5,0,2.5,0
20210923,11,23.8,0,2.9,0
20210923,12,25.1,0,2.9,0
20210923,13,25.5,0,2.4,0
20210923,14,26.1,0,2.9,0
20210923,15,26.6,0,2.8,0
20210923,16,26.7,0,2,0
20210923,17,24.6,0,1.2,0
20210923,18,22.9,0,0.7,0
20210923,19,21.3,0,1,0
20210923,20,20.3,0,1.2,0
20210923,21,19.6,0,0.7,0
20210923,22,19.3,0,0.4,0
20210923,23,18.3,0,1.1,0
20210924,0,17.6,0,1.4,0
20210924,1,17.1,0,0.2,0
20210924,2,16.5,0,1.1,0
20210924,3,16.3,0,1,0
20210924,4,15.8,0,0.5,0
20210924,5,15.5,0,0.6,0
20210924,6,15.4,0,0.6,0
20210924,7,15.4,0,0.8,0
20210924,8,17.1,0,0.5,0
20210924,9,20.2,0,0.9,0
20210924,10,22.4,0,1.2,0
20210924,11,24.3,0,1.7,0
20210924,12,25.1,0,2.4,0
20210924,13,26.5,0,2.7,0
20210924,14,25.7,0,1.5,0
20210924,15,26.7,0,2,0
20210924,16,26.4,0,1.8,0
20210924,17,26.3,0,2,0
20210924,18,24.4,0,3.6,0
20210924,19,23.5,0,2.8,0
20210924,20,22.6,0,3.1,0
20210924,21,21.9,0,3.5,0
20210924,22,21.4,0,1.8,0
20210924,23,20.8,0,2,0
20210925,0,20,0,1.7,0
20210925,1,19.6,0,1,0
20210925,2,18.9,0,0.8,0
20210925,3,18.7,0,1.4,0
20210925,4,18.6,0,1.2,0
20210925,5,18.6,0,1.2,0
20210925,6,18.4,0,0.9,0
20210925,7,18.3,0,1.1,0
20210925,8,19.2,0,0.6,0
20210925,9,20.6,0,1.9,0
20210925,10,23.1,0,2,0
20210925,11,23.6,0,3,0
20210925,12,24.1,0,3.1,0
20210925,13,24.1,0,4,0
20210925,14,23.7,0,2.5,0
20210925,15,23.2,0,3.4,0
20210925,16,22.5,0,3.2,0
20210925,17,22.5,0,2.3,0
20210925,18,22.2,0,1.5,0
20210925,19,21.5,0,1,0
20210925,20,21.3,0,0.7,0
20210925,21,20.9,0,0.6,0
20210925,22,20.3,0,0.6,0
20210925,23,20.2,0,0.9,0
20210926,0,20.1,0,1.3,0
20210926,1,19.2,0,0.9,0
20210926,2,18.5,0,1.3,0
20210926,3,18,0,0.5,0
20210926,4,17.7,0,1.1,0
20210926,5,17.6,0,0.9,0
20210926,6,17.3,0,0.7,0
20210926,7,17.2,0,0.5,0
20210926,8,18.5,0,0.9,0
20210926,9,19.9,0,0.4,0
20210926,10,21.4,0,0.4,0
20210926,11,23.6,0,3.7,0
20210926,12,24.9,0,2.9,0
20210926,13,25.4,0,3.3,0
20210926,14,25.6,0,2.1,0
20210926,15,25.1,0,2.3,0
20210926,16,24.5,0,1.9,0
20210926,17,24,0,1.9,0
20210926,18,23.2,0,1.3,0
20210926,19,22.3,0,1.7,0
20210926,20,22,0,1.9,0
20210926,21,21.7,0,1.4,0
20210926,22,21.3,0,2.4,0
20210926,23,20.9,0,3.1,0
20210927,0,20.3,0,2.2,0
20210927,1,19.7,0,1.7,0
20210927,2,19.5,0,0.6,0
20210927,3,19.1,0,0.9,0
20210927,4,19.1,0,1,0
20210927,5,18.9,0,0.4,0
20210927,6,18.9,0,2.7,0
20210927,7,19.1,0,2.9,0
20210927,8,19.6,0,2.2,0
20210927,9,20.6,0,3.2,0
20210927,10,23.3,0,3,0
20210927,11,25.1,0,2.8,0
20210927,12,26,0,2.8,0
20210927,13,26.4,0,0.9,0
20210927,14,26,0,1.8,0
20210927,15,26.1,0,2,0
20210927,16,25.3,0,3.1,0
20210927,17,24.5,0,1.9,0
20210927,18,23.7,0,1.3,0
20210927,19,22.9,0,0.9,0
20210927,20,22.5,0,1.6,0
20210927,21,22.3,0,2.6,0
20210927,22,21.5,0.2,2.8,0
20210927,23,21.2,0,2.4,0
20210928,0,21.1,0,3.4,0
20210928,1,20.9,0,2.9,0
20210928,2,20.8,0,2.3,0
20210928,3,20.6,0,2.8,0
20210928,4,20.3,0,2.7,0
20210928,5,20.1,0,2.2,0
20210928,6,20,0,2.8,0
20210928,7,19.9,0,1.3,0
20210928,8,20.1,0,2,0
20210928,9,20.5,0,3.1,0
20210928,10,21.6,0,2.8,0
20210928,11,23.6,0,2.3,0
20210928,12,24.5,0,1.7,0
20210928,13,25.3,0,2.2,0
20210928,14,25.8,0,1.4,0
20210928,15,25.3,0,1.2,0
20210928,16,24.3,0,0.1,0
20210928,17,23.7,0,1,0
20210928,18,22.6,0.1,1.2,0
20210928,19,21.9,0.1,0.6,0
20210928,20,21.5,0.1,0.7,0
20210928,21,21.3,0.2,0.9,0
20210928,22,21.3,0,0.7,0
20210928,23,21.2,0.2,1.1,0
20210929,0,21.2,0,0.2,0
20210929,1,21.1,0,1,0
20210929,2,21.1,0.3,0.2,0
20210929,3,21.1,0,0.3,0
20210929,4,21,0,0.4,0
20210929,5,21,0,0.4,0
20210929,6,21,0,0.6,0
20210929,7,21,0.4,0.9,0
20210929,8,21.6,0.2,0.4,0
20210929,9,22.3,0,0.9,0
20210929,10,23.2,0,1.3,0
20210929,11,23.2,0.7,1.7,0
20210929,12,22.6,2.6,2.4,0
20210929,13,22.5,6.7,1.9,0
20210929,14,22.8,1.5,1.5,0
20210929,15,22.8,0,2.7,0
20210929,16,22.4,0,2.4,0
20210929,17,21.9,1.9,0.6,0
20210929,18,21.8,2.8,0.6,0
20210929,19,21.4,1,0.7,0
20210929,20,20.7,0.3,0.6,0
20210929,21,20.5,0.3,1,0
20210929,22,20.1,0.4,0.9,0
20210929,23,19.7,0,0.5,0
20210930,0,19.5,0,0.4,0
20210930,1,19.4,0,0.5,0
20210930,2,19.3,0,0.2,0
20210930,3,18.9,0,0.4,0
20210930,4,19,0,0.5,0
20210930,5,18.4,0,0.9,0
20210930,6,18.6,0,1.9,0
20210930,7,18.6,0,0.8,0
20210930,8,19.2,0,0.5,0
20210930,9,20.2,0,0.3,0
20210930,10,22,0,1.3,0
20210930,11,23.5,0,1.2,0
20210930,12,25.3,0,0.9,0
20210930,13,26.1,0,1.5,0
20210930,14,26.6,0,2,0
20210930,15,27.5,0,2.2,0
20210930,16,27.1,0,1.5,0
20210930,17,26.2,0,1.3,0
20210930,18,24.4,0,1.5,0
20210930,19,22.1,0,1,0
20210930,20,21.6,0,0.8,0
20210930,21,20.9,0,0.9,0
20210930,22,20.1,0,0.9,0
20210930,23,19.8,0,0.5,0
20211001,0,19.1,0,1.2,0
20211001,1,18.4,0,0.4,0
20211001,2,18.2,0,0.6,0
20211001,3,17.8,0,0.6,0
20211001,4,17.4,0,0.2,0
20211001,5,17,0,0.7,0
20211001,6,16.9,0,0.1,0
20211001,7,16.6,0,1,0
20211001,8,17.5,0,0.6,0
20211001,9,18.5,0,0.5,0
20211001,10,19.9,0,1.1,0
20211001,11,22.3,0,1.4,0
20211001,12,24,0,1.1,0
20211001,13,25.6,0,1.1,0
20211001,14,26.5,0,0.9,0
20211001,15,28.2,0,0.6,0
20211001,16,28.4,0,0.8,0
20211001,17,27,0,1.3,0
20211001,18,24.8,0,0.4,0
20211001,19,23.1,0,1.4,0
20211001,20,22.2,0,1,0
20211001,21,22.2,0,1,0
20211001,22,21.8,0,0.9,0
20211001,23,21.5,0,2.2,0
20211002,0,20.7,0,2.5,0
20211002,1,18.8,0,1.4,0
20211002,2,18,0,1.1,0
20211002,3,16.9,0,0.8,0
20211002,4,16.6,0,0.9,0
20211002,5,16.5,0,0.7,0
20211002,6,17,0.2,3.1,0
20211002,7,16.6,0,1.2,0
20211002,8,17.1,0,0.6,0
20211002,9,20.1,0,0.3,0
20211002,10,22.1,0,0.8,0
20211002,11,24.3,0,0.8,0
20211002,12,25.4,0,0.9,0
20211002,13,26.3,0,1.1,0
20211002,14,26.9,0,0.8,0
20211002,15,27.7,0,2,0
20211002,16,27.5,0,1.4,0
20211002,17,26.7,0,1.1,0
20211002,18,24.6,0,1.1,0
20211002,19,22.8,0,1.5,0
20211002,20,21.8,0,1.1,0
20211002,21,20.8,0,0.6,0
20211002,22,20,0,1.3,0
20211002,23,19.5,0,0.1,0
20211003,0,19,0,1.5,0
20211003,1,18.5,0,0.2,0
20211003,2,18.2,0,1.7,0
20211003,3,17.7,0,0.6,0
20211003,4,17.5,0,0.7,0
20211003,5,17,0,0.7,0
20211003,6,16.6,0,1.1,0
20211003,7,16.5,0,0.1,0
20211003,8,18.2,0,0.4,0
20211003,9,19.9,0,0.5,0
20211003,10,22.5,0,0.5,0
20211003,11,24.9,0,1.1,0
20211003,12,27.6,0,1.2,0
20211003,13,29.2,0,1.5,0
20211003,14,31.1,0,2.6,0
20211003,15,30.2,0,2.9,0
20211003,16,30.5,0,3.4,0
20211003,17,29.4,0,2.6,0
20211003,18,27.6,0,1.3,0
20211003,19,24.6,0,0.7,0
20211003,20,22.6,0,1.3,0
20211003,21,21.8,0,0.8,0
20211003,22,21.2,0,1.6,0
20211003,23,20.2,0,2.1,0
20211004,0,19.1,0,1.6,0
20211004,1,18.8,0,0.6,0
20211004,2,17.9,0,0.4,0
20211004,3,17.9,0,0.8,0
20211004,4,17.6,0,0.4,0
20211004,5,17.1,0,0.5,0
20211004,6,17,0,1.1,0
20211004,7,17.1,0,0.9,0
20211004,8,18.9,0,0.3,0
20211004,9,21.7,0,1.6,0
20211004,10,22.3,0,0.9,0
20211004,11,23.9,0,0.5,0
20211004,12,25.4,0,0.4,0
20211004,13,27.9,0,2.4,0
20211004,14,28.4,0,3.8,0
20211004,15,28.5,0,2.6,0
20211004,16,27.9,0,1.8,0
20211004,17,27.5,0,1.9,0
20211004,18,26.5,0,1.6,0
20211004,19,25.5,0,1.1,0
20211004,20,24.7,0,1.8,0
20211004,21,24,0,1.4,0
20211004,22,23,0,0.5,0
20211004,23,22.9,0,1.2,0
20211005,0,22.3,0,1.7,0
20211005,1,21.9,0,0.2,0
20211005,2,21.4,0,0.7,0
20211005,3,21,0,0.1,0
20211005,4,20.5,0,0.4,0
20211005,5,20,0,0.2,0
20211005,6,19.6,0,0.1,0
20211005,7,19.4,0,0.6,0
20211005,8,20.5,0,0.4,0
20211005,9,22.3,0,0.7,0
20211005,10,25.1,0,1.4,0
20211005,11,26.4,0,1.9,0
20211005,12,27.7,0,2.2,0
20211005,13,29,0,1.8,0
20211005,14,28.1,0,2.3,0
20211005,15,29.4,0,1.6,0
20211005,16,28.6,0,1.3,0
20211005,17,27,0,2.3,0
20211005,18,25.5,0,1.5,0
20211005,19,24.2,0,0.6,0
20211005,20,23,0,1.1,0
20211005,21,21.8,0,0.9,0
20211005,22,21.3,0,1.2,0
20211005,23,20.6,0,1.1,0
20211006,0,20.2,0,1,0
20211006,1,19.9,0,1.2,0
20211006,2,19.8,0,0.6,0
20211006,3,19.2,0,1.1,0
20211006,4,18.9,0,0.4,0
20211006,5,18.7,0,0.1,0
20211006,6,18.6,0,0.8,0
20211006,7,18.8,0,1,0
20211006,8,19.6,0,0.3,0
20211006,9,21.3,0,0.5,0
20211006,10,23.9,0,2.2,0
20211006,11,25.7,0,3.3,0
20211006,12,26.5,0,4.3,0
20211006,13,27.9,0,2.2,0
20211006,14,27.4,0,1.5,0
20211006,15,27.6,0,2,0
20211006,16,28.1,0,1.9,0
20211006,17,27,0,2.9,0
20211006,18,24.7,0,3.2,0
20211006,19,23.5,0,4,0
20211006,20,22.5,0,2.8,0
20211006,21,22,0,2.9,0
20211006,22,21.4,0,3.8,0
20211006,23,21.1,0,1.7,0
20211007,0,20.8,0,1,0
20211007,1,19.9,0,0.9,0
20211007,2,19.7,0,0.5,0
20211007,3,19.4,0,0.9,0
20211007,4,19.3,0,0.5,0
20211007,5,19.2,0,0.8,0
20211007,6,19.3,0,0.9,0
20211007,7,19.4,0,0.1,0
20211007,8,20.2,0,0.5,0
20211007,9,22.7,0,1.1,0
20211007,10,23.4,0,0.9,0
20211007,11,23.8,0,0.7,0
20211007,12,24.7,0,1.3,0
20211007,13,23.8,0,1.6,0
20211007,14,20.5,3.1,2.1,0
20211007,15,20.1,0.2,0.7,0
20211007,16,20.4,0.1,1.5,0
20211007,17,20.9,0,1,0
20211007,18,20.1,0,0.8,0
20211007,19,19.8,0,1.3,0
20211007,20,19.5,0,0.5,0
20211007,21,19.2,0,0.3,0
20211007,22,19,0,1.2,0
20211007,23,18.9,0,0.5,0
20211008,0,19.1,0,0.8,0
20211008,1,18.9,0,0.8,0
20211008,2,18.7,0,0.4,0
20211008,3,18.7,0,0.5,0
20211008,4,18.8,0,1.1,0
20211008,5,18.9,0,0.6,0
20211008,6,18.8,0,0.6,0
20211008,7,18.7,0,0.1,0
20211008,8,19.1,0,0.2,0
20211008,9,19.5,0,0.2,0
20211008,10,20,0,1,0
20211008,11,21.3,0,1,0
20211008,12,21.7,0,0.7,0
20211008,13,22,0,0.7,0
20211008,14,22.4,0,0.5,0
20211008,15,22.1,0,0.7,0
20211008,16,21.8,0,0.7,0
20211008,17,21.5,0,0.9,0
20211008,18,21.2,0,0.9,0
20211008,19,20.8,0,0.6,0
20211008,20,20.6,0,0.7,0
20211008,21,20.5,0,0.4,0
20211008,22,20.3,0,0.8,0
20211008,23,20.4,0,1,0
20211009,0,20.2,0,0.7,0
20211009,1,20,0,1.4,0
20211009,2,20,0,1.4,0
20211009,3,20,0,0.7,0
20211009,4,20,0,1,0
20211009,5,20.2,0,0.4,0
20211009,6,20.1,0,1,0
20211009,7,20.1,0,0.4,0
20211009,8,20.8,0,0.3,0
20211009,9,22,0,1.7,0
20211009,10,22.9,0,2.1,0
20211009,11,24.6,0,2.4,0
20211009,12,26.2,0,2.6,0
20211009,13,27,0,1.8,0
20211009,14,27.8,0,1.3,0
20211009,15,27.6,0,1,0
20211009,16,26.8,0,1.2,0
20211009,17,26.7,0,2,0
20211009,18,25.4,0,0.9,0
20211009,19,24.2,0,0.6,0
20211009,20,23.4,0,0.3,0
20211009,21,23.3,0,1.8,0
20211009,22,22.5,0,0.6,0
20211009,23,21.8,0,1.1,0
20211010,0,21.3,0,1,0
20211010,1,21,0,0.5,0
20211010,2,20.9,0,0.3,0
20211010,3,20.6,0,0.3,0
20211010,4,20.2,0,0.8,0
20211010,5,19.9,0,0.9,0
20211010,6,19.6,0,0,0
20211010,7,19.6,0,0.8,0
20211010,8,20.4,0,0.4,0
20211010,9,23.3,0,1.3,0
20211010,10,25.4,0,1.5,0
20211010,11,26.9,0,2.6,0
20211010,12,28.4,0,3.1,0
20211010,13,28.3,0,1.4,0
20211010,14,28.2,0,1.6,0
20211010,15,27.6,0,2,0
20211010,16,28.8,0,2,0
20211010,17,27.8,0,1.1,0
20211010,18,26.4,0,1.3,0
20211010,19,24.9,0,2,0
20211010,20,23.3,0,1.5,0
20211010,21,20.7,2.8,2.3,0
20211010,22,19.5,0.1,3.6,0
20211010,23,18,0.8,2.5,0
20211011,0,16.9,1.4,1.3,0
20211011,1,15.9,3.9,3.7,0
20211011,2,14.8,1.2,2.3,0
20211011,3,13.6,0.8,1.4,0
20211011,4,13.1,1.2,0.7,0
20211011,5,13.2,0.9,0.7,0
20211011,6,13.1,1,0.9,0
20211011,7,12.8,2,0.7,0
20211011,8,13,1.9,0.5,0
20211011,9,13.6,0.2,0.9,0
20211011,10,14.2,0,0.2,0
20211011,11,14.9,0,0.2,0
20211011,12,16.1,0,1,0
20211011,13,16.3,0,0.6,0
20211011,14,17.4,0,0.6,0
20211011,15,17,0,0.6,0
20211011,16,16.9,0.2,0.9,0
20211011,17,16.7,0.1,0.5,0
20211011,18,16.3,0.1,1.2,0
20211011,19,16.3,0,0.6,0
20211011,20,16.3,0,0.8,0
20211011,21,16.5,0,0.8,0
20211011,22,16.5,0,0.6,0
20211011,23,16.9,0,1.7,0
20211012,0,17,0,1.3,0
20211012,1,17,0,0.2,0
20211012,2,16.4,0,0.2,0
20211012,3,16.4,0,1.1,0
20211012,4,16.2,0.1,0.6,0
20211012,5,16.3,0,1.3,0
20211012,6,16.3,0,2.1,0
20211012,7,16.1,0,1.8,0
20211012,8,15.9,0.1,1.7,0
20211012,9,16,0,1.3,0
20211012,10,16.1,0,1.1,0
20211012,11,16.6,0,1.9,0
20211012,12,16.3,0,2.3,0
20211012,13,16.4,0,2.1,0
20211012,14,16.5,0,1.4,0
20211012,15,16,0.3,2.2,0
20211012,16,16.1,0,2.9,0
20211012,17,16.1,0,2.9,0
20211012,18,16,0,2.9,0
20211012,19,16,0,0.5,0
20211012,20,16.2,0,1.2,0
20211012,21,16.3,0,1.3,0
20211012,22,16.4,0,1.8,0
20211012,23,16.3,0,2.2,0
20211013,0,16.3,0,0.5,0
20211013,1,16.1,0,1.4,0
20211013,2,16.3,0,2.5,0
20211013,3,16.2,0,2.8,0
20211013,4,16.2,0,3,0
20211013,5,16.2,0,3.3,0
20211013,6,16.3,0,0,0
20211013,7,16.5,0,2.5,0
20211013,8,17.4,0,1.9,0
20211013,9,19.2,0,2.6,0
20211013,10,22,0,2.7,0
20211013,11,22.4,0,3.6,0
20211013,12,23.2,0,3.6,0
20211013,13,24.4,0,3.7,0
20211013,14,23.3,0,4.5,0
20211013,15,23.7,0,3.7,0
20211013,16,23.7,0,3.9,0
20211013,17,22.3,0,3.1,0
20211013,18,21.2,0,2.4,0
20211013,19,20.2,0,3.2,0
20211013,20,19.4,0,2.8,0
20211013,21,18.9,0,2.2,0
20211013,22,18.6,0,2.2,0
20211013,23,18.2,0,2.1,0
20211014,0,18,0,2.3,0
20211014,1,17.2,0,0.5,0
20211014,2,16.4,0,0.5,0
20211014,3,16,0,1.4,0
20211014,4,16,0,0.2,0
20211014,5,16,0,0.7,0
20211014,6,15.7,0,1.1,0
20211014,7,15.3,0,0.7,0
20211014,8,16.5,0,0.3,0
20211014,9,19.3,0,0.6,0
20211014,10,21.5,0,1.4,0
20211014,11,22.9,0,1.3,0
20211014,12,24.3,0,2.4,0
20211014,13,24.9,0,1,0
20211014,14,26.3,0,1.4,0
20211014,15,26,0,1.3,0
20211014,16,25.6,0,2.4,0
20211014,17,23.7,0,2.2,0
20211014,18,21.9,0,2.1,0
20211014,19,20.3,0,0.9,0
20211014,20,19.7,0,1.4,0
20211014,21,19,0,0.6,0
20211014,22,18.4,0,0.4,0
20211014,23,17.7,0,1,0
20211015,0,17.1,0,0.4,0
20211015,1,16.9,0,0.5,0
20211015,2,17,0,0.4,0
20211015,3,16.8,0,0.5,0
20211015,4,16.9,0,0.1,0
20211015,5,17,0,0.4,0
20211015,6,16.9,0.1,0.4,0
20211015,7,17,0,0.5,0
20211015,8,17.2,0,0.6,0
20211015,9,18.2,0,0.4,0
20211015,10,19.1,0,0.2,0
20211015,11,20.1,0,0.9,0
20211015,12,21,0,0.8,0
20211015,13,21.5,0,0.8,0
20211015,14,21.7,0,0.6,0
20211015,15,21.6,0,1.2,0
20211015,16,20.3,0,1.4,0
20211015,17,19.3,0.8,0.8,0
20211015,18,18.8,0.4,0.8,0
20211015,19,18.3,1.3,0.5,0
20211015,20,18.1,0.8,0.3,0
20211015,21,18,1.1,0.6,0
20211015,22,17.9,1.1,0.9,0
20211015,23,17.9,1.4,0.2,0
20211016,0,17.6,2.7,1.2,0
20211016,1,17.5,1.6,0.8,0
20211016,2,17.4,1.6,1.5,0
20211016,3,16.1,1.1,1.6,0
20211016,4,15.1,0.4,1,0
20211016,5,14.4,0,1.3,0
20211016,6,13.5,0,0.8,0
20211016,7,13.6,0.1,0.7,0
20211016,8,13.7,0,1.4,0
20211016,9,14.4,0,1.6,0
20211016,10,15,0,1.1,0
20211016,11,15.5,0,2.6,0
20211016,12,15.7,0,1.6,0
20211016,13,15.1,0,2.7,0
20211016,14,14.5,0,3.7,0
20211016,15,14.4,0,2.1,0
20211016,16,12.3,0,3.7,0
20211016,17,11,0,2.5,0
20211016,18,10.1,0,3.9,0
20211016,19,9.3,0,2.6,0
20211016,20,8.6,0,1.3,0
20211016,21,8,0,3.5,0
20211016,22,6.9,0,3.5,0
20211016,23,6.1,0,1.9,0
20211017,0,5.4,0,2.4,0
20211017,1,4.7,0,2.6,0
20211017,2,3.7,0,1.7,0
20211017,3,3,0,2,0
20211017,4,2.7,0,2.4,0
20211017,5,2,0,1.7,0
20211017,6,1,0,0.8,0
20211017,7,0.6,0,0.9,0
20211017,8,3.2,0,1.8,0
20211017,9,4.9,0,2.1,0
20211017,10,6.3,0,1.7,0
20211017,11,7.5,0,2,0
20211017,12,9.1,0,1.9,0
20211017,13,10.3,0,1.8,0
20211017,14,11.5,0,2.1,0
20211017,15,12.8,0,1.9,0
20211017,16,11.8,0,1.7,0
20211017,17,10.1,0,2.1,0
20211017,18,8.2,0,1.8,0
20211017,19,6.4,0,0.7,0
20211017,20,5.7,0,0.3,0
20211017,21,5.3,0,1.2,0
20211017,22,4.7,0,0.6,0
20211017,23,4.1,0,1,0
20211018,0,3.5,0,1.3,0
20211018,1,3,0,0.2,0
20211018,2,2.7,0,0.7,0
20211018,3,2.3,0,0.7,0
20211018,4,1.7,0,1.3,0
20211018,5,1.5,0,1.1,0
20211018,6,1.6,0,0.2,0
20211018,7,1.6,0,1.4,0
20211018,8,3.6,0,0.7,0
20211018,9,6.8,0,0.9,0
20211018,10,9.6,0,0.7,0
20211018,11,12.5,0,1.1,0
20211018,12,14.4,0,1.2,0
20211018,13,15.5,0,1.5,0
20211018,14,17.4,0,0.9,0
20211018,15,17.3,0,1.2,0
20211018,16,17.2,0,1.7,0
20211018,17,15.5,0,0.7,0
20211018,18,13.8,0,0.9,0
20211018,19,12.3,0,0.7,0
20211018,20,11.8,0,1.4,0
20211018,21,11,0,0.7,0
