,YMD_ID,HH_ID,DAY_CLS,WKDAY_HLDAY_CLS,BUS_ROUTE_ID,GETON_CNT,GETOFF_CNT,STAY_CNT,TEMP,RAIN,WIND,SNOW,covid-19_grade
1829,20220111,9,tue,1,30300128,520,571,-51,-5.1,0,3.1,0.2,3
1830,20220111,10,tue,1,30300128,433,428,5,-4.2,0,3.2,0,3
1831,20220111,11,tue,1,30300128,405,391,14,-3.3,0,4.3,0,3
1832,20220111,12,tue,1,30300128,402,372,30,-2.1,0,4.4,0,3
1833,20220111,13,tue,1,30300128,495,461,34,-1.9,0,5.7,0,3
1834,20220111,14,tue,1,30300128,477,468,9,-1,0,4.3,0,3
1835,20220111,15,tue,1,30300128,677,576,101,-1.8,0,4.6,0,3
1836,20220111,16,tue,1,30300128,734,671,63,-1.2,0,4.1,0,3
1837,20220111,17,tue,1,30300128,924,767,157,-3.2,0,4.4,0,3
1838,20220111,18,tue,1,30300128,1154,1150,4,-4.4,0,4.1,0,3
1839,20220111,19,tue,1,30300128,582,804,-222,-5.3,0,2.6,0,3
1840,20220111,20,tue,1,30300128,577,522,55,-5.9,0,2.5,0,3
1841,20220111,21,tue,1,30300128,714,653,61,-6.6,0,1.7,0,3
1842,20220111,22,tue,1,30300128,407,514,-107,-7.2,0,1.3,0,3
1843,20220111,23,tue,1,30300128,134,227,-93,-6.8,0,2,0,3
1844,20220112,0,wed,1,30300128,35,73,-38,-6.9,0,2.2,0,3
1845,20220112,5,wed,1,30300128,51,3,48,-10.4,0,1.4,0,3
1846,20220112,6,wed,1,30300128,450,229,221,-10.4,0,0.6,0,3
1847,20220112,7,wed,1,30300128,1022,673,349,-10.3,0,1.4,0,3
1848,20220112,8,wed,1,30300128,842,1179,-337,-10.5,0,1.7,0,3
1849,20220112,9,wed,1,30300128,517,566,-49,-8.6,0,1.1,0,3
1850,20220112,10,wed,1,30300128,419,410,9,-5.9,0,1.5,0,3
1851,20220112,11,wed,1,30300128,433,387,46,-3.3,0,1.6,0,3
1852,20220112,12,wed,1,30300128,424,402,22,-2.8,0,4.1,0,3
1853,20220112,13,wed,1,30300128,446,448,-2,-1.9,0,3.1,0,3
1854,20220112,14,wed,1,30300128,495,508,-13,0,0,3.7,0,3
1855,20220112,15,wed,1,30300128,641,514,127,1.4,0,1.4,0,3
1856,20220112,16,wed,1,30300128,723,686,37,0.8,0,3.7,0,3
1857,20220112,17,wed,1,30300128,883,743,140,-0.7,0,4.2,0,3
1858,20220112,18,wed,1,30300128,1131,1064,67,-1.9,0,4.2,0,3
1859,20220112,19,wed,1,30300128,547,761,-214,-2.9,0,3.9,0,3
1860,20220112,20,wed,1,30300128,498,468,30,-3.7,0,3.6,0,3
1861,20220112,21,wed,1,30300128,652,637,15,-4.4,0,1.5,0,3
1862,20220112,22,wed,1,30300128,349,464,-115,-4.7,0,1.5,0,3
1863,20220112,23,wed,1,30300128,171,214,-43,-4.8,0,1.5,0,3
1864,20220113,0,thu,1,30300128,41,91,-50,-5.1,0,1.6,0,3
1865,20220113,5,thu,1,30300128,49,4,45,-6.3,0,1.1,0,3
1866,20220113,6,thu,1,30300128,419,181,238,-6,0,2,0,3
1867,20220113,7,thu,1,30300128,1007,668,339,-5.9,0,1.6,0.2,3
1868,20220113,8,thu,1,30300128,952,1260,-308,-6.3,0,1.4,0.9,3
1869,20220113,9,thu,1,30300128,546,612,-66,-5.8,0.4,1.6,1,3
1870,20220113,10,thu,1,30300128,401,403,-2,-3.9,0,3.1,0.7,3
1871,20220113,11,thu,1,30300128,429,390,39,-2.1,0,4.7,0,3
1872,20220113,12,thu,1,30300128,434,394,40,-1.5,0,4.4,0,3
1873,20220113,13,thu,1,30300128,442,464,-22,-0.5,0,5.3,0,3
1874,20220113,14,thu,1,30300128,529,476,53,-0.4,0,5,0,3
1875,20220113,15,thu,1,30300128,631,521,110,-1.5,0,7,0,3
1876,20220113,16,thu,1,30300128,716,722,-6,-0.8,0,4.1,0,3
1877,20220113,17,thu,1,30300128,828,704,124,-2.6,0,5.8,0,3
1878,20220113,18,thu,1,30300128,1143,1077,66,-3.5,0,4.1,0,3
1879,20220113,19,thu,1,30300128,568,792,-224,-4.1,0,2.4,0,3
1880,20220113,20,thu,1,30300128,529,481,48,-4.5,0,2.7,0,3
1881,20220113,21,thu,1,30300128,731,664,67,-4.6,0,4.3,0,3
1882,20220113,22,thu,1,30300128,383,478,-95,-5.1,0,4.2,0,3
1883,20220113,23,thu,1,30300128,162,254,-92,-6.1,0,3.1,0,3
1884,20220114,0,fri,1,30300128,35,79,-44,-6.8,0,2.5,0,3
1885,20220114,5,fri,1,30300128,62,5,57,-9.5,0,1.3,0,3
1886,20220114,6,fri,1,30300128,389,202,187,-9.9,0,1.2,0,3
1887,20220114,7,fri,1,30300128,959,610,349,-10.2,0,1.2,0,3
1888,20220114,8,fri,1,30300128,806,1157,-351,-10.4,0,1,0,3
1889,20220114,9,fri,1,30300128,528,540,-12,-8.4,0,0.9,0,3
1890,20220114,10,fri,1,30300128,382,362,20,-4.8,0,1.2,0,3
1891,20220114,11,fri,1,30300128,443,430,13,-2.3,0,0.9,0,3
1892,20220114,12,fri,1,30300128,509,463,46,-1.1,0,2.5,0,3
1893,20220114,13,fri,1,30300128,487,463,24,0.6,0,2.4,0,3
1894,20220114,14,fri,1,30300128,616,525,91,1.6,0,3,0,3
1895,20220114,15,fri,1,30300128,821,736,85,2.5,0,2.3,0,3
1896,20220114,16,fri,1,30300128,867,797,70,2.8,0,0.7,0,3
1897,20220114,17,fri,1,30300128,1217,986,231,1.2,0,1.8,0,3
1898,20220114,18,fri,1,30300128,1325,1308,17,0,0,1.2,0,3
1899,20220114,19,fri,1,30300128,768,1011,-243,-1.3,0,1.8,0,3
1900,20220114,20,fri,1,30300128,571,616,-45,-2.5,0,0.4,0,3
1901,20220114,21,fri,1,30300128,691,593,98,-3,0,1.4,0,3
1902,20220114,22,fri,1,30300128,383,510,-127,-3.4,0,0.6,0,3
1903,20220114,23,fri,1,30300128,193,256,-63,-3.6,0,0.8,0,3
1904,20220115,0,sat,2,30300128,42,110,-68,-3.7,0,1.4,0,3
1905,20220115,5,sat,2,30300128,38,5,33,-5,0,0.6,0,3
1906,20220115,6,sat,2,30300128,134,97,37,-5.4,0,1.1,0,3
1907,20220115,7,sat,2,30300128,221,184,37,-5.9,0,0.5,0,3
1908,20220115,8,sat,2,30300128,341,276,65,-6.1,0,0.4,0,3
1909,20220115,9,sat,2,30300128,359,344,15,-5.3,0,0.3,0,3
1910,20220115,10,sat,2,30300128,393,372,21,-2.4,0,0.8,0,3
1911,20220115,11,sat,2,30300128,467,392,75,0.8,0,1.8,0,3
1912,20220115,12,sat,2,30300128,388,413,-25,3.7,0,1.4,0,3
1913,20220115,13,sat,2,30300128,415,361,54,5,0,1.6,0,3
1914,20220115,14,sat,2,30300128,455,450,5,5.2,0,1.9,0,3
1915,20220115,15,sat,2,30300128,519,497,22,5.4,0,1.3,0,3
1916,20220115,16,sat,2,30300128,498,441,57,6,0,1.6,0,3
1917,20220115,17,sat,2,30300128,497,468,29,5.2,0,1.5,0,3
1918,20220115,18,sat,2,30300128,341,432,-91,4.1,0,0.6,0,3
1919,20220115,19,sat,2,30300128,312,261,51,3.7,0,0.8,0,3
1920,20220115,20,sat,2,30300128,327,286,41,3.7,0,1.2,0,3
1921,20220115,21,sat,2,30300128,462,389,73,3.8,0,1.8,0,3
1922,20220115,22,sat,2,30300128,271,363,-92,3.5,0,1.1,0,3
1923,20220115,23,sat,2,30300128,146,220,-74,2.9,0,0.6,0,3
1924,20220116,0,sun,2,30300128,43,83,-40,3.1,0,1,0,3
1925,20220116,5,sun,2,30300128,18,3,15,3.2,0,1.5,0,3
1926,20220116,6,sun,2,30300128,61,38,23,2.4,0,0.9,0,3
1927,20220116,7,sun,2,30300128,107,71,36,2.6,0,2.2,0,3
1928,20220116,8,sun,2,30300128,244,195,49,2,0,4.4,0,3
1929,20220116,9,sun,2,30300128,256,235,21,1.3,0,4.8,0,3
1930,20220116,10,sun,2,30300128,275,236,39,1.9,0,4,0,3
1931,20220116,11,sun,2,30300128,286,300,-14,2.1,0,6.5,0,3
1932,20220116,12,sun,2,30300128,280,250,30,2.7,0,5.3,0,3
1933,20220116,13,sun,2,30300128,340,307,33,3.1,0,5.7,0,3
1934,20220116,14,sun,2,30300128,408,363,45,3.6,0,5.7,0,3
1935,20220116,15,sun,2,30300128,435,394,41,4,0,5,0,3
1936,20220116,16,sun,2,30300128,488,438,50,2.7,0,5,0,3
1937,20220116,17,sun,2,30300128,462,480,-18,0.7,0,5,0,3
1938,20220116,18,sun,2,30300128,409,387,22,-0.7,0,3.8,0,3
1939,20220116,19,sun,2,30300128,395,446,-51,-1.8,0,2.2,0,3
1940,20220116,20,sun,2,30300128,416,341,75,-2.8,0,2.4,0,3
1941,20220116,21,sun,2,30300128,444,447,-3,-3.7,0,1.9,0,3
1942,20220116,22,sun,2,30300128,275,355,-80,-3.7,0,2.7,0,3
1943,20220116,23,sun,2,30300128,172,205,-33,-3.8,0,2.2,0,3
1944,20220117,0,mon,1,30300128,28,77,-49,-4.3,0,1.6,0,3
1945,20220117,5,mon,1,30300128,65,1,64,-6.6,0,1.1,0,3
1946,20220117,6,mon,1,30300128,486,271,215,-6.6,0,1,0,3
1947,20220117,7,mon,1,30300128,1102,738,364,-7,0,1,0,3
1948,20220117,8,mon,1,30300128,920,1287,-367,-7.1,0,1.3,0,3
1949,20220117,9,mon,1,30300128,507,556,-49,-6.6,0,1,0,3
1950,20220117,10,mon,1,30300128,414,404,10,-3.6,0,0.6,0,3
1951,20220117,11,mon,1,30300128,405,382,23,-0.6,0,1.8,0,3
1952,20220117,12,mon,1,30300128,405,393,12,0.2,0,1.4,0,3
1953,20220117,13,mon,1,30300128,421,392,29,1.1,0,2.5,0,3
1954,20220117,14,mon,1,30300128,494,498,-4,1.9,0,2.7,0,3
1955,20220117,15,mon,1,30300128,568,445,123,1.8,0,2.5,0,3
1956,20220117,16,mon,1,30300128,630,618,12,0.6,0,2.3,0,3
1957,20220117,17,mon,1,30300128,793,658,135,0.2,0,1.9,0.1,3
1958,20220117,18,mon,1,30300128,1044,1050,-6,0,0,3.6,0.4,3
1959,20220117,19,mon,1,30300128,586,713,-127,0,0,2,0.4,3
1960,20220117,20,mon,1,30300128,521,535,-14,-1.1,0,4.6,0.3,3
1961,20220117,21,mon,1,30300128,674,592,82,-1.8,0,6,0.2,3
1962,20220117,22,mon,1,30300128,395,478,-83,-3.3,0,4.4,0.2,3
1963,20220117,23,mon,1,30300128,123,228,-105,-4.3,0,3.1,0.2,3
1964,20220118,0,tue,1,30300128,33,75,-42,-5.4,0,2.4,0.1,3
1965,20220118,5,tue,1,30300128,57,3,54,-8.6,0,1.2,0.1,3
1966,20220118,6,tue,1,30300128,387,219,168,-8.6,0,0.9,0.1,3
1967,20220118,7,tue,1,30300128,1032,625,407,-9.3,0,1.1,0.1,3
1968,20220118,8,tue,1,30300128,876,1221,-345,-9.6,0,1.2,0.1,3
1969,20220118,9,tue,1,30300128,539,601,-62,-8,0,1.1,0,3
1970,20220118,10,tue,1,30300128,388,386,2,-4.5,0,1.6,0,3
1971,20220118,11,tue,1,30300128,428,394,34,-2.1,0,2.1,0,3
1972,20220118,12,tue,1,30300128,489,447,42,-1.6,0,2.6,0,3
1973,20220118,13,tue,1,30300128,411,405,6,-0.2,0,2.6,0,3
1974,20220118,14,tue,1,30300128,545,499,46,0.9,0,2.5,0,3
1975,20220118,15,tue,1,30300128,654,563,91,2.1,0,1.8,0,3
1976,20220118,16,tue,1,30300128,760,657,103,1.9,0,2,0,3
1977,20220118,17,tue,1,30300128,922,849,73,0.6,0,2.1,0,3
1978,20220118,18,tue,1,30300128,1147,1156,-9,-1.1,0,2.5,0,3
1979,20220118,19,tue,1,30300128,538,721,-183,-2.5,0,0.9,0,3
1980,20220118,20,tue,1,30300128,576,529,47,-3.6,0,1.1,0,3
1981,20220118,21,tue,1,30300128,787,695,92,-4.2,0,0.8,0,3
1982,20220118,22,tue,1,30300128,389,525,-136,-5.1,0,0.7,0,3
1983,20220118,23,tue,1,30300128,163,258,-95,-5.5,0,0.8,0,3
1984,20220119,0,wed,1,30300128,34,67,-33,-5.9,0,0.9,0,3
1985,20220119,5,wed,1,30300128,58,1,57,-8.6,0,1,0,3
1986,20220119,6,wed,1,30300128,413,224,189,-8.8,0,1.3,0,3
1987,20220119,7,wed,1,30300128,1017,674,343,-9.2,0,1.3,0,3
1988,20220119,8,wed,1,30300128,928,1222,-294,-9.3,0,1.4,0,3
1989,20220119,9,wed,1,30300128,567,641,-74,-7.6,0,1,0,3
1990,20220119,10,wed,1,30300128,408,429,-21,-3.7,0,0.9,0,3
1991,20220119,11,wed,1,30300128,498,412,86,-1,0,1.6,0,3
1992,20220119,12,wed,1,30300128,475,454,21,1.8,0,1.6,0,3
1993,20220119,13,wed,1,30300128,444,439,5,3.3,0,3.4,0,3
1994,20220119,14,wed,1,30300128,542,506,36,4.1,0,2,0,3
1995,20220119,15,wed,1,30300128,682,582,100,2.5,0,2.6,0,3
1996,20220119,16,wed,1,30300128,785,714,71,1.5,0,1.3,0,3
1997,20220119,17,wed,1,30300128,890,782,108,0.8,0,2.1,0,3
1998,20220119,18,wed,1,30300128,1175,1132,43,0.4,0,2.1,0,3
1999,20220119,19,wed,1,30300128,582,813,-231,-0.1,0,3.2,0,3
2000,20220119,20,wed,1,30300128,558,503,55,-1.5,0,2.9,0,3
2001,20220119,21,wed,1,30300128,731,721,10,-1.9,0,3,0,3
2002,20220119,22,wed,1,30300128,407,456,-49,-2.3,0,3.4,0,3
2003,20220119,23,wed,1,30300128,145,257,-112,-3.7,0,3.9,0,3
2004,20220120,0,thu,1,30300128,34,65,-31,-4.7,0,3.5,0.1,3
2005,20220120,5,thu,1,30300128,54,3,51,-8.7,0,1,0.1,3
2006,20220120,6,thu,1,30300128,434,220,214,-9.2,0,0.8,0.1,3
2007,20220120,7,thu,1,30300128,1044,698,346,-9,0,1.1,0.1,3
2008,20220120,8,thu,1,30300128,885,1237,-352,-9.2,0,1.1,0.1,3
2009,20220120,9,thu,1,30300128,611,623,-12,-8,0,0.8,0.1,3
2010,20220120,10,thu,1,30300128,438,430,8,-5.5,0,0.5,0.1,3
2011,20220120,11,thu,1,30300128,392,380,12,-3.3,0,1.4,0,3
2012,20220120,12,thu,1,30300128,438,448,-10,-1.3,0,2.2,0,3
2013,20220120,13,thu,1,30300128,470,402,68,0.8,0,1.7,0,3
2014,20220120,14,thu,1,30300128,502,484,18,2.1,0,1.4,0,3
2015,20220120,15,thu,1,30300128,694,572,122,2.8,0,1.6,0,3
2016,20220120,16,thu,1,30300128,691,688,3,2.4,0,2.2,0,3
2017,20220120,17,thu,1,30300128,886,744,142,1.4,0,2.6,0,3
2018,20220120,18,thu,1,30300128,1121,1118,3,-0.2,0,1.1,0,3
2019,20220120,19,thu,1,30300128,587,712,-125,-1.6,0,1.9,0,3
2020,20220120,20,thu,1,30300128,593,564,29,-2.8,0,1.9,0,3
2021,20220120,21,thu,1,30300128,736,654,82,-3.1,0,1.3,0,3
2022,20220120,22,thu,1,30300128,447,545,-98,-3.5,0,1.6,0,3
2023,20220120,23,thu,1,30300128,161,272,-111,-4.2,0,0.9,0,3
2024,20220121,0,fri,1,30300128,41,88,-47,-4.9,0,0.4,0,3
2025,20220121,5,fri,1,30300128,57,1,56,-7.8,0,0.8,0,3
2026,20220121,6,fri,1,30300128,412,223,189,-8.4,0,1.3,0,3
2027,20220121,7,fri,1,30300128,935,625,310,-8.8,0,0.6,0,3
2028,20220121,8,fri,1,30300128,887,1158,-271,-9,0,0.9,0,3
2029,20220121,9,fri,1,30300128,511,565,-54,-7.1,0,0.4,0,3
2030,20220121,10,fri,1,30300128,446,421,25,-3.9,0,0.7,0,3
2031,20220121,11,fri,1,30300128,487,445,42,-1.2,0,1.4,0,3
2032,20220121,12,fri,1,30300128,472,470,2,1.1,0,1.7,0,3
2033,20220121,13,fri,1,30300128,509,476,33,2.7,0,1.3,0,3
2034,20220121,14,fri,1,30300128,661,617,44,5.3,0,2.1,0,3
2035,20220121,15,fri,1,30300128,784,621,163,6.4,0,1.1,0,3
2036,20220121,16,fri,1,30300128,895,879,16,6.1,0,0.9,0,3
2037,20220121,17,fri,1,30300128,1170,981,189,5.4,0,0.9,0,3
2038,20220121,18,fri,1,30300128,1331,1309,22,3.3,0,2.1,0,3
2039,20220121,19,fri,1,30300128,707,938,-231,1.3,0,1.1,0,3
2040,20220121,20,fri,1,30300128,601,602,-1,0.6,0,0.4,0,3
2041,20220121,21,fri,1,30300128,671,602,69,-0.8,0,0.5,0,3
2042,20220121,22,fri,1,30300128,389,501,-112,-1.6,0,0.3,0,3
2043,20220121,23,fri,1,30300128,208,281,-73,-2.2,0,0.4,0,3
2044,20220122,0,sat,2,30300128,49,110,-61,-2.8,0,0.7,0,3
2045,20220122,5,sat,2,30300128,35,4,31,-2,0,0.4,0,3
2046,20220122,6,sat,2,30300128,137,95,42,-1.6,0,0.5,0,3
2047,20220122,7,sat,2,30300128,238,181,57,-1.5,0,1.2,0,3
2048,20220122,8,sat,2,30300128,306,295,11,-1.4,0,0.2,0,3
2049,20220122,9,sat,2,30300128,424,347,77,-0.5,0,1.1,0,3
2050,20220122,10,sat,2,30300128,419,420,-1,1.2,0,0.9,0,3
2051,20220122,11,sat,2,30300128,511,425,86,3.8,0,1.2,0,3
2052,20220122,12,sat,2,30300128,430,456,-26,6.7,0,2.1,0,3
2053,20220122,13,sat,2,30300128,384,392,-8,7.8,0,1.2,0,3
2054,20220122,14,sat,2,30300128,455,409,46,9,0,1.3,0,3
2055,20220122,15,sat,2,30300128,498,484,14,9,0,1,0,3
2056,20220122,16,sat,2,30300128,465,476,-11,9,0,0.6,0,3
2057,20220122,17,sat,2,30300128,486,417,69,8.5,0,0.7,0,3
2058,20220122,18,sat,2,30300128,340,421,-81,7.2,0,1.8,0,3
2059,20220122,19,sat,2,30300128,302,278,24,6.6,0,1.1,0,3
2060,20220122,20,sat,2,30300128,369,289,80,6.1,0,1.2,0,3
2061,20220122,21,sat,2,30300128,469,406,63,5.7,0,1.9,0,3
2062,20220122,22,sat,2,30300128,307,400,-93,5.6,0,0.7,0,3
2063,20220122,23,sat,2,30300128,147,222,-75,5.4,0,1.8,0,3
2064,20220124,0,mon,1,30300128,24,77,-53,0.5,0,1.2,0,3
2065,20220124,5,mon,1,30300128,79,3,76,-2,0,0.3,0,3
2066,20220124,6,mon,1,30300128,491,292,199,-2.1,0,0.6,0,3
2067,20220124,7,mon,1,30300128,1090,754,336,-2.2,0,1.1,0,3
2068,20220124,8,mon,1,30300128,885,1228,-343,-1.6,0,1.2,0,3
2069,20220124,9,mon,1,30300128,525,546,-21,2.1,0,1.8,0,3
2070,20220124,10,mon,1,30300128,456,436,20,6.2,0,4.5,0,3
2071,20220124,11,mon,1,30300128,452,384,68,7.9,0,5.2,0,3
2072,20220124,12,mon,1,30300128,418,441,-23,8.4,0,5.2,0,3
2073,20220124,13,mon,1,30300128,462,477,-15,9.4,0,5.5,0,3
2074,20220124,14,mon,1,30300128,509,494,15,9.3,0,4.8,0,3
2075,20220124,15,mon,1,30300128,676,540,136,8.2,0,4.5,0,3
2076,20220124,16,mon,1,30300128,681,683,-2,8.2,0,3.7,0,3
2077,20220124,17,mon,1,30300128,825,700,125,7.6,0,4.2,0,3
2078,20220124,18,mon,1,30300128,1108,1066,42,7,0,3.8,0,3
2079,20220124,19,mon,1,30300128,532,733,-201,6.5,0,4.3,0,3
2080,20220124,20,mon,1,30300128,531,502,29,5.9,0,4.7,0,3
2081,20220124,21,mon,1,30300128,706,622,84,5.6,0,4.6,0,3
2082,20220124,22,mon,1,30300128,409,519,-110,5.3,0,4.4,0,3
2083,20220124,23,mon,1,30300128,158,224,-66,5,0,3.9,0,3
2084,20220125,0,tue,1,30300128,23,67,-44,4.8,0,3.1,0,3
2085,20220125,1,tue,1,30300128,0,4,-4,4.6,0,3.9,0,3
2086,20220125,5,tue,1,30300128,55,3,52,4.2,0,2,0,3
2087,20220125,6,tue,1,30300128,407,215,192,3.7,0,3,0,3
2088,20220125,7,tue,1,30300128,986,668,318,2.9,0,2.7,0,3
2089,20220125,8,tue,1,30300128,876,1144,-268,2.8,0,2,0,3
2090,20220125,9,tue,1,30300128,558,630,-72,3,0,1.6,0,3
2091,20220125,10,tue,1,30300128,429,411,18,3.1,0,1.1,0,3
2092,20220125,11,tue,1,30300128,436,379,57,3.3,0,1,0,3
2093,20220125,12,tue,1,30300128,486,479,7,3.6,0.1,1,0,3
2094,20220125,13,tue,1,30300128,429,424,5,3.3,0,1.7,0,3
2095,20220125,14,tue,1,30300128,548,501,47,3.4,0,1.3,0,3
2096,20220125,15,tue,1,30300128,629,556,73,4,0.1,0.9,0,3
2097,20220125,16,tue,1,30300128,698,672,26,4.2,0,1.3,0,3
2098,20220125,17,tue,1,30300128,936,775,161,4.3,0,1.1,0,3
2099,20220125,18,tue,1,30300128,1156,1124,32,4.3,0,1.4,0,3
2100,20220125,19,tue,1,30300128,575,802,-227,4,0,0.9,0,3
2101,20220125,20,tue,1,30300128,587,497,90,3.3,0,0.5,0,3
2102,20220125,21,tue,1,30300128,787,687,100,2.7,0,2.1,0,3
2103,20220125,22,tue,1,30300128,402,545,-143,1.8,0,1.7,0,3
2104,20220125,23,tue,1,30300128,159,259,-100,1.4,0,1.4,0,3
2105,20220126,0,wed,1,30300128,39,88,-49,1.6,0,2.3,0,3
2106,20220126,5,wed,1,30300128,56,2,54,1.9,0,1.9,0,3
2107,20220126,6,wed,1,30300128,395,202,193,1.6,0,1.6,0,3
2108,20220126,7,wed,1,30300128,1009,677,332,1.1,0,2,0,3
2109,20220126,8,wed,1,30300128,884,1172,-288,0.4,0,2.4,0,3
2110,20220126,9,wed,1,30300128,501,585,-84,0.8,0,1.1,0,3
2111,20220126,10,wed,1,30300128,408,409,-1,2.7,0,1.2,0,3
2112,20220126,11,wed,1,30300128,431,363,68,3.6,0,1.4,0,3
2113,20220126,12,wed,1,30300128,449,451,-2,5.2,0,2.6,0,3
2114,20220126,13,wed,1,30300128,456,467,-11,6.3,0,3.7,0,3
2115,20220126,14,wed,1,30300128,553,484,69,6.2,0,3.3,0,3
2116,20220126,15,wed,1,30300128,699,565,134,6.3,0,2.9,0,3
2117,20220126,16,wed,1,30300128,739,720,19,6.6,0,1.9,0,3
2118,20220126,17,wed,1,30300128,967,784,183,5.8,0,2.8,0,3
2119,20220126,18,wed,1,30300128,1135,1113,22,4.7,0,1.8,0,3
2120,20220126,19,wed,1,30300128,570,806,-236,3.4,0,2.7,0,3
2121,20220126,20,wed,1,30300128,591,554,37,2,0,2.1,0,3
2122,20220126,21,wed,1,30300128,761,674,87,1.2,0,2.2,0,3
2123,20220126,22,wed,1,30300128,453,548,-95,0.2,0,0.5,0,3
2124,20220126,23,wed,1,30300128,163,274,-111,-0.1,0,0.8,0,3
2125,20220127,0,thu,1,30300128,39,88,-49,-0.5,0,1.2,0,3
2126,20220127,5,thu,1,30300128,60,3,57,-2,0,0.1,0,3
2127,20220127,6,thu,1,30300128,403,210,193,-2.6,0,1.2,0,3
2128,20220127,7,thu,1,30300128,993,646,347,-2.9,0,0.6,0,3
2129,20220127,8,thu,1,30300128,869,1191,-322,-3.4,0,1.2,0,3
2130,20220127,9,thu,1,30300128,577,592,-15,-2.5,0,0.7,0,3
2131,20220127,10,thu,1,30300128,435,469,-34,0.7,0,1.6,0,3
2132,20220127,11,thu,1,30300128,509,434,75,1.7,0,1.5,0,3
2133,20220127,12,thu,1,30300128,438,453,-15,3.1,0,1.9,0,3
2134,20220127,13,thu,1,30300128,414,413,1,4.5,0,2.5,0,3
2135,20220127,14,thu,1,30300128,577,481,96,5.7,0,3.1,0,3
2136,20220127,15,thu,1,30300128,722,652,70,6,0,1.8,0,3
2137,20220127,16,thu,1,30300128,714,723,-9,6.1,0,3.2,0,3
2138,20220127,17,thu,1,30300128,929,786,143,4.7,0,3.2,0,3
2139,20220127,18,thu,1,30300128,1139,1068,71,2.9,0,2.9,0,3
2140,20220127,19,thu,1,30300128,602,808,-206,1.4,0,2.2,0,3
2141,20220127,20,thu,1,30300128,526,523,3,0.7,0,2.8,0,3
2142,20220127,21,thu,1,30300128,742,603,139,-0.3,0,2.2,0,3
2143,20220127,22,thu,1,30300128,427,559,-132,-1.7,0,1.1,0,3
2144,20220127,23,thu,1,30300128,161,258,-97,-2.4,0,2.2,0,3
2145,20220213,0,sun,2,30300128,39,85,-46,1.9,0,1.6,0,3
2146,20220213,5,sun,2,30300128,20,3,17,0,0,0.7,0,3
2147,20220213,6,sun,2,30300128,55,37,18,-0.2,0,0.1,0,3
2148,20220213,7,sun,2,30300128,97,66,31,-0.3,0,0.4,0,3
2149,20220213,8,sun,2,30300128,216,179,37,-0.2,0,0.4,0,3
2150,20220213,9,sun,2,30300128,232,209,23,1.3,0,0.5,0,3
2151,20220213,10,sun,2,30300128,263,252,11,4.6,0,0.8,0,3
2152,20220213,11,sun,2,30300128,289,246,43,7.9,0,0.9,0,3
2153,20220213,12,sun,2,30300128,282,266,16,9.9,0,0.9,0,3
2154,20220213,13,sun,2,30300128,319,316,3,11.1,0,0.8,0,3
2155,20220213,14,sun,2,30300128,383,311,72,11.2,0,1.8,0,3
2156,20220213,15,sun,2,30300128,403,394,9,11,0,2.3,0,3
2157,20220213,16,sun,2,30300128,419,424,-5,11,0,2.5,0,3
2158,20220213,17,sun,2,30300128,386,342,44,10.5,0,2.4,0,3
2159,20220213,18,sun,2,30300128,358,381,-23,9.3,0,2.5,0,3
2160,20220213,19,sun,2,30300128,417,358,59,8.1,0,2.1,0,3
2161,20220213,20,sun,2,30300128,446,420,26,6.8,0,2.5,0,3
2162,20220213,21,sun,2,30300128,396,395,1,5.2,0,1.6,0,3
2163,20220213,22,sun,2,30300128,229,316,-87,4.1,0,0.5,0,3
2164,20220213,23,sun,2,30300128,131,176,-45,3.2,0,1,0,3
2165,20220214,0,mon,1,30300128,19,60,-41,2.4,0,1.1,0,3
2166,20220214,5,mon,1,30300128,71,4,67,-1.3,0,0.5,0,3
2167,20220214,6,mon,1,30300128,483,276,207,-1.6,0,1.1,0,3
2168,20220214,7,mon,1,30300128,1006,726,280,-1.9,0,1.5,0,3
2169,20220214,8,mon,1,30300128,883,1155,-272,-1.9,0,0.3,0,3
2170,20220214,9,mon,1,30300128,553,592,-39,0.9,0,1.9,0,3
2171,20220214,10,mon,1,30300128,422,399,23,4,0,0.8,0,3
2172,20220214,11,mon,1,30300128,446,397,49,7.4,0,1.5,0,3
2173,20220214,12,mon,1,30300128,405,423,-18,9,0,1.1,0,3
2174,20220214,13,mon,1,30300128,407,404,3,11.2,0,1.7,0,3
2175,20220214,14,mon,1,30300128,498,432,66,11.8,0,2.7,0,3
2176,20220214,15,mon,1,30300128,632,498,134,11.9,0,2,0,3
2177,20220214,16,mon,1,30300128,597,636,-39,10.9,0,3.2,0,3
2178,20220214,17,mon,1,30300128,836,698,138,10,0,2.5,0,3
2179,20220214,18,mon,1,30300128,1042,1020,22,8.3,0,2.2,0,3
2180,20220214,19,mon,1,30300128,546,719,-173,7.1,0,2.2,0,3
2181,20220214,20,mon,1,30300128,482,459,23,5.2,0,3.9,0,3
2182,20220214,21,mon,1,30300128,596,529,67,3.5,0,3.6,0,3
2183,20220214,22,mon,1,30300128,312,433,-121,2.5,0,4.9,0,3
2184,20220214,23,mon,1,30300128,133,192,-59,1.4,0,5,0,3
2185,20220215,0,tue,1,30300128,25,62,-37,0.9,0,3.4,0,3
2186,20220215,1,tue,1,30300128,0,2,-2,0.6,0,3.1,0,3
